Customer Name ,Customer Inventory ID ,Security Policy ,Technical Specification ,Server Name ,Server IP ,Operating System ,Section ID ,Section Heading ,System Value Parameter ,Description ,Agreed Value ,Current Value ,Output Result ,Severity ,Scandate ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.5.6 ,Kernel Hardening ,Ensure kernel.kptr_restrict is configured ,Restrict kernel pointer exposure ,kernel.kptr_restrict must be set to 1 or 2 , Persistent setting missing ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.5.7 ,Kernel Hardening ,Ensure kernel.yama.ptrace_scope is configured ,Restrict ptrace access to prevent process inspection attacks ,kernel.yama.ptrace_scope must be set to 1 2 or 3 , Runtime value incorrect (kernel.yama.ptrace_scope=0) kernel.yama.ptrace_scope incorrectly set to 0 in /usr/lib/sysctl.d/10-default-yama-scope.conf No persistent setting found for kernel.yama.ptrace_scope ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.5.8 ,Kernel Hardening ,Ensure kernel.randomize_va_space is configured ,Enable ASLR to randomize memory layout and prevent exploitation ,kernel.randomize_va_space must be set to 2 (runtime and persistent) , No persistent setting found for kernel.randomize_va_space=2 ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.5.9 ,Ensure systemd-coredump ProcessSizeMax is configured ,Ensure systemd-coredump ProcessSizeMax is configured ,Limiting ProcessSizeMax prevents large core dumps from exposing sensitive data ,ProcessSizeMax must be set to 0 in coredump configuration ,ProcessSizeMax is not configured or not set to 0 ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.5.10 ,Ensure systemd-coredump Storage is configured ,Ensure systemd-coredump Storage is configured ,Disabling core dump storage prevents sensitive memory contents from being written to disk ,Storage must be set to none in systemd-coredump configuration ,systemd-coredump Storage is not set to none (current=Not Set) ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.3.1.2 ,Configure SELinux ,Ensure SELinux is not disabled in bootloader configuration ,Configure SELINUX to be enabled at boot time and verify that it has not been overwritten by the grub boot parameters ,Neither selinux=0 nor enforcing=0 is set in the bootloader configuration ,Neither selinux=0 nor enforcing=0 is set in the bootloader configuration ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.3.1.4 ,Configure SELinux ,Ensure the SELinux mode is not disabled ,SELinux can run in one of three modes disabled permissive or enforcing ,SELinux is set to enforcing or permissive in /etc/selinux/config ,SELinux mode is not set to disabled Output : SELinux current mode : Enforcing ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.3.1.4 ,Configure SELinux ,Ensure the SELinux mode is not disabled ,SELinux can run in one of three modes disabled permissive or enforcing ,SELinux is set to enforcing or permissive in /etc/selinux/config ,SELinux mode is set to enforcing Output : SELinux configured mode : SELINUX=enforcing ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.3.1.8 ,Configure SELinux ,Ensure SETroubleshoot is not installed ,The SETroubleshoot service notifies desktop users of SELinux denials through a user-friendly interface ,Package setroubleshoot is not installed ,Package setroubleshoot is not installed Output : package setroubleshoot is not installed ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.3.1.3 ,Configure SELinux ,Ensure SELinux policy is configured ,SELinux should be set to targeted or mls policy ,Verify config and runtime policy match ,Policy OK (targeted) ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.3.1.7 ,Configure SELinux ,Ensure the MCS Translation Service (mcstrans) is not installed ,The mcstransd daemon provides category label information to client processes requesting information ,Package mcstrans is not installed ,Package mcstrans is not installed Output : package mcstrans is not installed ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.3.1.1 ,Configure SELinux ,Ensure SELinux is installed ,SELinux provides Mandatory Access Controls ,SELinux is installed ,SELinux is installed Output : libselinux-2.9-8.el8.x86_64 ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.7.1 ,Configure Command Line Warning Banners ,Ensure /etc/motd is configured ,MOTD should not contain system information ,Ensure banner exists and is sanitized ,motd empty Content: ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.7.2 ,Configure Command Line Warning Banners ,Ensure /etc/issue is configured ,Pre-login banner should not disclose system information ,Ensure banner exists and is sanitized ,System info found Content:\S Kernel \r on an \m ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.7.3 ,Configure Command Line Warning Banners ,Ensure /etc/issue.net is configured ,Remote login banner should not disclose system information ,Ensure banner exists and is sanitized ,Banner compliant Content:Authorized users only. All activity may be monitored and reported. ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.7.4 ,Configure Command Line Warning Banners ,Ensure access to /etc/motd is configured ,The contents of the /etc/motd file are displayed to users after login and function as a message of the day for authenticated users ,Uid and Gid on /etc/motd are both 0/root and access is 644 or more restrictive ,File : /etc/motd Access : 644/-rw-r--r-- Uid : 0/root Gid : 0/root ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.7.5 ,Configure Command Line Warning Banners ,Ensure access to /etc/issue is configured ,The contents of the /etc/issue file are displayed to users prior to login for local terminals ,Uid and Gid on /etc/issue are both 0/root and access is 644 or more restrictive ,File : /etc/issue Access : 644/-rw-r--r-- Uid : 0/root Gid : 0/root ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.7.6 ,Configure Command Line Warning Banners ,Ensure access to /etc/issue.net is configured ,The contents of the /etc/issue.net file are displayed to users prior to login for remote connections from configured services ,Uid and Gid on /etc/issue.net are both 0/root and access is 644 or more restrictive ,File : /etc/issue.net Access : 644/-rw-r--r-- Uid : 0/root Gid : 0/root ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.8.2 ,Configure GNOME Display Manager ,Ensure GDM disable-user-list is configured ,Disable user list prevents user enumeration at login screen ,disable-user-list must be true and locked , disable-user-list is NOT locked disable-user-list is NOT enabled dconf configuration missing ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.8.3 ,Configure GNOME Display Manager ,Ensure GDM screen lock is configured ,Automatic screen lock prevents unauthorized access ,idle-delay ≤ 900 and >0 lock-delay ≤ 5 and must be locked , Settings are NOT locked dconf configuration missing ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.8.4 ,Configure GNOME Display Manager ,Ensure GDM automount is configured ,Disable automount to prevent unauthorized media access ,automount=false and automount-open=false and must be locked , Automount settings are NOT locked automount is enabled automount-open is enabled dconf configuration missing ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.8.5 ,Configure GNOME Display Manager ,Ensure GDM autorun-never is configured ,Disable autorun to prevent execution of malicious media content ,autorun-never=true and must be locked , autorun-never is NOT locked autorun-never is NOT enabled dconf configuration missing ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.8.6 ,Configure GNOME Display Manager ,Ensure XDMCP is not enabled ,XDMCP is designed to provide authenticated access to display management services for remote displays ,/etc/gdm/custom.conf does not contain Enable=true ,/etc/gdm/custom.conf does not contain Enable=true ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.8.1 ,Configure GNOME Display Manager ,Ensure GDM login banner is configured ,GDM login banner must be enabled locked and configured ,banner-message-enable=true and must be locked; banner-message-text must be configured , Banner settings are NOT locked (writable should be false) Banner is NOT enabled Banner text NOT configured ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.6.1 ,Configure system wide crypto policy ,Ensure system wide crypto policy is not set to legacy ,When system-wide policy is set up the default behavior of applications will be to follow the policy ,Update-crypto-policies --show indicates DEFAULT or stronger LEGACY is not permitted ,System wide crypto policy is not set to legacy ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.6.2 ,Configure system wide crypto policy ,Ensure system wide crypto policy disables sha1 hash and signature support ,SHA-1 is a cryptographic hash function that produces a 160-bit hash value ,System wide crypto policy should disable SHA1 hash and signature support ,SHA1 support enabled. Output: sign = ECDSA-SHA3-256 ECDSA-SHA2-256 ECDSA-SHA3-384 ECDSA-SHA2-384 ECDSA-SHA3-512 ECDSA-SHA2-512 EDDSA-ED25519 EDDSA-ED448 RSA-PSS-SHA2-256 RSA-PSS-SHA2-384 RSA-PSS-SHA2-512 RSA-SHA3-256 RSA-SHA2-256 RSA-SHA3-384 RSA-SHA2-384 RSA-SHA3-512 RSA-SHA2-512 ECDSA-SHA2-224 RSA-PSS-SHA2-224 RSA-SHA2-224 ECDSA-SHA1 RSA-PSS-SHA1 RSA-SHA1 sha1_in_certs = 1 ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.6.3 ,Configure Crypto Policies ,Ensure system wide crypto policy MACs are configured ,System crypto policies must enforce secure MAC algorithms ,Crypto policy must not be LEGACY and must enforce MAC algorithms ,Policy=DEFAULT State=DEFAULT ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.6.4 ,Configure system wide crypto policy ,Ensure system wide crypto policy disables cbc for ssh ,CBC is an algorithm that uses a block cipher ,System wide crypto policy disables cbc for ssh , Cipher Block Chaining (CBC) is enabled for SSH ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,2.3.3 ,Configure Time Synchronization ,Ensure chrony is not run as the root user ,The file /etc/sysconfig/chronyd allows configuration of options for chrony to include the user chrony is run as by default this is set to the user chrony ,Chrony is not run as the root user ,Chrony is not run as the root user ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,2.3.1 ,Configure Time Synchronization ,Ensure time synchronization is in use ,System time should be synchronized between all systems in an environment ,Chronyd must be running ,Package chrony is installed Output : chrony-4.5-1.el8.x86_64 ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,2.3.2 ,Configure Time Synchronization ,Ensure chrony is configured ,Chrony is a daemon which implements the NTP and is designed to synchronize system clocks across a variety of systems and use a source that is highly accurate ,Ensure chronyd has minimum required configuration at least one pool or server is specified ,Chrony is configured ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.1.1 ,Configure PAM software packages ,Ensure latest version of pam is installed ,Updated versions of PAM include additional functionality ,Latest version of pam is installed ,Latest version of pam is not installed Output : Installed_Version = 1.3.1-33.el8 Latest_Version = ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.1.2 ,Configure PAM software packages ,Ensure latest version of authselect is installed ,Authselect is a utility that simplifies the configuration of user authentication ,Latest version of authselect is installed ,Latest version of authselect is not installed Output : Installed_Version = 1.2.6-2.el8 Latest_Version = ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.4.2.6 ,Configure root and system accounts and environment ,Ensure root user umask is configured ,The user file-creation mode mask is used to determine the file permission for newly created directories and files ,Root user umask is configured ,Root user umask is configured ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.4.2.7 ,Ensure system accounts do not have a valid login shell ,Ensure system accounts do not have a valid login shell ,System accounts should not have interactive login shells to reduce the risk of unauthorized access ,Accounts with UID < 1000 (excluding root) must have nologin or false shell ,System accounts with valid shells: sync:/bin/sync shutdown:/sbin/shutdown halt:/sbin/halt ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.4.2.8 ,Ensure accounts without a valid login shell are locked ,Ensure accounts without a valid login shell are locked ,Accounts without valid login shells must be locked to prevent authentication access ,Accounts must have password status 'L' (locked) ,All non-login accounts are locked ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.1.2 ,Configure pam_faillock module ,Ensure password unlock time is configured ,Unlock time = <n> - The access will be re-enabled after <n> seconds after the lock out ,Password unlock time is configured ,Password unlock time is not configured or is not set to 900 or more ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.1.1 ,Configure pam_faillock module ,Ensure password failed attempts lockout is configured ,The deny = <n> option will deny access if the number of consecutive authentication failures for this user during the recent interval exceeds <n> ,Lockout for failed password attempts is configured ,Lockout for failed password attemtps is not configured or is not set to value no greater than 5 [1-5] ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.2.1 ,Configure pam_pwquality module ,Ensure password number of changed characters is configured ,The pwquality difok option sets the number of characters in a password that must not be present in the old password ,Password number of changed characters is configured ,Password number of changed characters is not configured or is not set to 2 or more ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.2.2 ,Configure pam_pwquality module ,Ensure password length is configured ,Minlen - Minimum acceptable size for the new password ,Password length is configured ,Password length is not configured or is not set to 14 or more ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.2.4 ,Configure pam_pwquality module ,Ensure password same consecutive characters is configured ,The pwquality maxrepeat option sets the maximum number of allowed same consecutive characters in a new password ,Password same consecutive characters is configured ,Password same consecutive characters is not configured or is not set to 3 or less [1-3] ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.2.5 ,Configure pam_pwquality module ,Ensure password maximum sequential characters is configured ,The pwquality maxsequence option sets the maximum length of monotonic character sequences in the new password ,Password maximum sequential characters is configured ,Password maximum sequential characters are not configured or is not set to 3 or less [1-3] ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.2.6 ,Configure pam_pwquality module ,Ensure password dictionary check is enabled ,The pwquality dictcheck option sets whether to check for the words from the cracklib dictionary ,Password dictionary check is enabled ,Password dictionary check is enabled ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,5.3.3.2.7 ,Configure pam_pwquality module ,Ensure password quality is enforced for the root user ,If the pwquality enforce_for_root option is enabled the module will return error on failed check even if the uesr changing the password is root ,Password quality is enforced for the root user ,Password quality is not enforced for the root user ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.1.2.1.1 ,Configure /tmp ,Ensure /tmp is a separate partition ,The /tmp directory is a world writable directory used for temporary storage by all users and some applications ,Mount tmpfs to /tmp or create a separate partition for /tmp ,/tmp is not a separate partition ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.1.2.1.1 ,Configure /tmp ,Ensure /tmp is a separate partition ,The /tmp directory is a world writable directory used for temporary storage by all users and some applications ,Mount tmpfs to /tmp or create a separate partition for /tmp ,Systemd will not mount the /tmp partition at boot time Output : disabled ,KO ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.1.2.1.2 ,Configure /tmp ,Ensure nodev option set on /tmp partition ,The nodev mount option specifies that the filesystem cannot contain special devices ,If a /tmp partition does not exist this control does not apply otherwise ensure nodev option set on /tmp partition ,/tmp is not a separate partition ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.1.2.1.3 ,Configure /tmp ,Ensure nosuid option set on /tmp partition ,The nosuid mount option specifies that the filesystem cannot contain setuid files ,If a /tmp partition does not exist this control does not apply otherwise ensure nosuid option set on /tmp partition ,/tmp is not a separate partition ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.1.2.1.4 ,Configure /tmp ,Ensure noexec option set on /tmp partition ,The noexec mount option specifies that the filesystem cannot contain executable binaries ,If a /tmp partition does not exist this control does not apply otherwise ensure noexec option set on /tmp partition ,/tmp is not a separate partition ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.1.2.5.2 ,Configure /var/tmp ,Ensure nodev option set on /var/tmp partition ,The nodev mount option specifies that the filesystem cannot contain special devices ,If a /var/tmp partition does not exist this control does not apply otherwise ensure nodev option set on /var/tmp partition ,/var/tmp partition does not exist ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.1.2.5.3 ,Configure /var/tmp ,Ensure nosuid option set on /var/tmp partition ,The nosuid mount option specifies that the filesystem cannot contain setuid files ,If a /var/tmp partition exists ensure nosuid option is set otherwise not applicable ,/var/tmp is not a separate partition (control not applicable) ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.1.2.5.4 ,Configure /var/tmp ,Ensure noexec option set on /var/tmp partition ,The noexec mount option specifies that the filesystem cannot contain executable binaries ,If a /var/tmp partition does not exist this control does not apply otherwise ensure noexec option set on /var/tmp partition ,/var/tmp partition does not exist ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.1.2.2.1 ,Configure /dev/shm ,Ensure /dev/shm is tmpfs ,/dev/shm is a world-writable directory used for shared memory ,/dev/shm should be mounted as tmpfs to prevent disk-backed storage risks ,/dev/shm is mounted as tmpfs ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
Oxxo ,BAMFFA6000 ,CSD v4.0 ,Linux RHEL 8 CIS v4.0.0 ,kynrhel8-jump01 ,172.25.18.151 ,Red Hat Enterprise Linux release 8.10 (Ootpa) ,1.1.2.2.2 ,Configure /dev/shm ,Ensure nodev option set on /dev/shm partition ,The nodev mount option specifies that the filesystem cannot contain special devices ,If a /dev/shm partition does not exist this control does not apply otherwise ensure nodev option set on /dev/shm partition ,Nodev mount option is set on /dev/shm partition Output : /dev/shm tmpfs tmpfs rw nosuid nodev seclabel ,OK ,Critical ,Wed Aug 5 23:58:21 IST 2026 ,,
